date,heat_runtime,cool_runtime,auxiliary_heat_runtime_00,emergency_heat_runtime_00,cooling_setpoint_00,heating_setpoint_00,temp_in_00,auxiliary_heat_runtime_01,emergency_heat_runtime_01,cooling_setpoint_01,heating_setpoint_01,temp_in_01,auxiliary_heat_runtime_02,emergency_heat_runtime_02,cooling_setpoint_02,heating_setpoint_02,temp_in_02,auxiliary_heat_runtime_03,emergency_heat_runtime_03,cooling_setpoint_03,heating_setpoint_03,temp_in_03,auxiliary_heat_runtime_04,emergency_heat_runtime_04,cooling_setpoint_04,heating_setpoint_04,temp_in_04,auxiliary_heat_runtime_05,emergency_heat_runtime_05,cooling_setpoint_05,heating_setpoint_05,temp_in_05,auxiliary_heat_runtime_06,emergency_heat_runtime_06,cooling_setpoint_06,heating_setpoint_06,temp_in_06,auxiliary_heat_runtime_07,emergency_heat_runtime_07,cooling_setpoint_07,heating_setpoint_07,temp_in_07,auxiliary_heat_runtime_08,emergency_heat_runtime_08,cooling_setpoint_08,heating_setpoint_08,temp_in_08,auxiliary_heat_runtime_09,emergency_heat_runtime_09,cooling_setpoint_09,heating_setpoint_09,temp_in_09,auxiliary_heat_runtime_10,emergency_heat_runtime_10,cooling_setpoint_10,heating_setpoint_10,temp_in_10,auxiliary_heat_runtime_11,emergency_heat_runtime_11,cooling_setpoint_11,heating_setpoint_11,temp_in_11,auxiliary_heat_runtime_12,emergency_heat_runtime_12,cooling_setpoint_12,heating_setpoint_12,temp_in_12,auxiliary_heat_runtime_13,emergency_heat_runtime_13,cooling_setpoint_13,heating_setpoint_13,temp_in_13,auxiliary_heat_runtime_14,emergency_heat_runtime_14,cooling_setpoint_14,heating_setpoint_14,temp_in_14,auxiliary_heat_runtime_15,emergency_heat_runtime_15,cooling_setpoint_15,heating_setpoint_15,temp_in_15,auxiliary_heat_runtime_16,emergency_heat_runtime_16,cooling_setpoint_16,heating_setpoint_16,temp_in_16,auxiliary_heat_runtime_17,emergency_heat_runtime_17,cooling_setpoint_17,heating_setpoint_17,temp_in_17,auxiliary_heat_runtime_18,emergency_heat_runtime_18,cooling_setpoint_18,heating_setpoint_18,temp_in_18,auxiliary_heat_runtime_19,emergency_heat_runtime_19,cooling_setpoint_19,heating_setpoint_19,temp_in_19,auxiliary_heat_runtime_20,emergency_heat_runtime_20,cooling_setpoint_20,heating_setpoint_20,temp_in_20,auxiliary_heat_runtime_21,emergency_heat_runtime_21,cooling_setpoint_21,heating_setpoint_21,temp_in_21,auxiliary_heat_runtime_22,emergency_heat_runtime_22,cooling_setpoint_22,heating_setpoint_22,temp_in_22,auxiliary_heat_runtime_23,emergency_heat_runtime_23,cooling_setpoint_23,heating_setpoint_23,temp_in_23
2024-04-07,910.22,25.85,0,0,78.0,78.0,70.0,0,0,78.0,78.0,70.0,0,0,78.0,78.0,60.14,0,0,78.0,78.0,69.0,0,0,78.0,78.0,68.0,0,0,78.0,78.0,67.0,0,0,78.0,78.0,66.0,0,0,71.0,71.0,65.0,0,0,72.0,72.0,64.0,0,0,72.0,72.0,63.75,0,0,72.0,72.0,63.33,0,0,72.0,72.0,63.75,0,0,72.0,72.0,63.5,0,0,72.0,72.0,63.5,0,0,68.67,68.67,45.79,0,0,63.33,63.33,65.78,0,0,65.0,65.0,65.83,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.5,0,0,60.0,60.0,68.0,0,0,60.0,60.0,55.2,0,0,60.0,60.0,70.25,0,0,60.0,60.0,71.67,0,0,67.5,67.5,48.78
2024-04-08,827.3,512.92,0,0,66.0,66.0,70.36,0,0,76.0,76.0,70.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,68.5,0,0,76.0,76.0,68.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,66.0,0,0,65.0,65.0,65.5,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,65.0,65.0,65.5,0,0,66.67,66.67,65.43,0,0,64.0,64.0,65.67,0,0,65.0,65.0,65.56,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,68.0,0,0,60.0,60.0,68.5,0,0,71.0,71.0,70.25,0,0,71.0,71.0,70.5,0,0,71.0,71.0,70.5
2024-04-09,654.43,806.15,0,0,71.0,71.0,70.5,0,0,76.0,76.0,70.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,68.5,0,0,76.0,76.0,68.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,66.0,0,0,76.0,76.0,66.0,0,0,65.0,65.0,65.57,0,0,60.0,60.0,66.0,0,0,65.0,65.0,65.56,0,0,65.0,65.0,65.5,0,0,65.0,65.0,65.5,0,0,65.0,65.0,65.75,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,68.33,0,0,60.0,60.0,69.5,0,0,71.0,71.0,70.5,0,0,69.33,69.33,70.67,0,0,64.0,64.0,72.4,0,0,64.0,64.0,71.67
2024-04-10,501.58,917.58,0,0,76.0,76.0,70.5,0,0,69.6,69.6,70.56,0,0,76.0,76.0,69.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,68.0,0,0,76.0,76.0,68.0,0,0,76.0,76.0,68.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,66.0,0,0,65.0,65.0,65.5,0,0,60.0,60.0,66.0,0,0,65.0,65.0,65.6,0,0,60.0,60.0,66.0,0,0,65.0,65.0,65.56,0,0,65.0,65.0,65.5,0,0,60.0,60.0,66.5,0,0,60.0,60.0,68.0,0,0,66.0,66.0,70.4,0,0,76.0,76.0,70.0,0,0,69.33,69.33,70.67,0,0,64.0,64.0,71.0,0,0,64.0,64.0,71.0
2024-04-11,348.57,1089.58,0,0,64.0,64.0,71.0,0,0,71.0,71.0,70.57,0,0,76.0,76.0,70.0,0,0,76.0,76.0,69.5,0,0,76.0,76.0,69.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,68.0,0,0,76.0,76.0,68.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,66.0,0,0,65.0,65.0,65.57,0,0,60.0,60.0,66.0,0,0,65.0,65.0,65.5,0,0,60.0,60.0,66.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,68.67,0,0,71.0,71.0,70.5,0,0,66.0,66.0,70.5,0,0,68.67,68.67,70.6,0,0,64.0,64.0,72.0,0,0,64.0,64.0,72.0
2024-04-12,672.35,877.5,0,0,64.0,64.0,72.0,0,0,76.0,76.0,70.33,0,0,76.0,76.0,70.0,0,0,76.0,76.0,70.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,69.0,0,0,76.0,76.0,68.33,0,0,76.0,76.0,68.0,0,0,76.0,76.0,68.0,0,0,76.0,76.0,68.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,67.0,0,0,76.0,76.0,66.0,0,0,65.0,65.0,65.6,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,63.0,63.0,67.0,0,0,64.0,64.0,69.0,0,0,60.0,60.0,69.0,0,0,60.0,60.0,68.5,0,0,60.0,60.0,68.0
2024-04-13,1350.2,0.0,0,0,60.0,60.0,68.0,0,0,60.0,60.0,68.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,65.0,65.0,65.56,0,0,66.67,66.67,65.33,0,0,63.33,63.33,65.71,0,0,60.0,60.0,66.25,0,0,65.0,65.0,65.67,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,66.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,66.5,0,0,60.0,60.0,66.0
2024-04-14,1419.12,0.0,0,0,60.0,60.0,67.0,0,0,60.0,60.0,67.0,0,0,67.0,67.0,67.2,0,0,67.67,67.67,68.67,0,0,68.31,68.31,69.46,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,67.69,67.69,69.54,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.36,68.36,69.45,0,0,68.0,68.0,69.5,0,0,67.69,67.69,69.54,0,0,68.0,68.0,69.52,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5
2024-04-15,1326.22,113.47,0,0,68.0,68.0,69.5,0,0,68.57,68.57,69.47,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,67.69,67.69,69.54,0,0,68.31,68.31,69.46,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,67.64,67.64,69.55,0,0,68.36,68.36,69.45,0,0,67.64,67.64,69.55,0,0,68.36,68.36,69.45,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,67.69,67.69,69.54,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,64.0,64.0,70.0,0,0,64.0,64.0,71.0,0,0,72.67,72.67,72.62,0,0,74.8,74.8,72.36
2024-04-16,1120.47,330.73,0,0,74.0,74.0,72.46,0,0,74.0,74.0,72.17,0,0,68.0,68.0,69.53,0,0,64.0,64.0,70.0,0,0,68.0,68.0,69.6,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.5,0,0,68.36,68.36,69.45,0,0,68.0,68.0,69.5,0,0,67.69,67.69,69.54,0,0,68.31,68.31,69.46,0,0,67.69,67.69,69.54,0,0,68.0,68.0,69.5,0,0,68.31,68.31,69.46,0,0,68.0,68.0,69.5,0,0,67.56,67.56,69.56,0,0,68.0,68.0,69.5,0,0,68.0,68.0,69.53,0,0,68.0,68.0,69.71,0,0,64.0,64.0,70.5,0,0,70.0,70.0,72.5,0,0,74.0,74.0,72.5,0,0,66.0,66.0,73.0,0,0,66.0,66.0,73.0
